timestamp_iso,accelerometers_std_g,missing_value_reason,counts_x_axis,counts_y_axis,counts_z_axis,vector_magnitude,activity_class,activity_counts,activity_intensity,body_position_left,body_position_right,eda_scl_usiemens,met,prv_rmssd_ms,pulse_rate_bpm,respiratory_rate_brpm,sleep_detection_stage,step_counts,temperature_celsius,wearing_detection_percentage,hour,minute
2024-05-07 00:00:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,,0,0
2024-05-07 00:01:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,,0,1
2024-05-07 00:02:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,,0,2
2024-05-07 00:03:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,,0,3
2024-05-07 00:04:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,,0,4
2024-05-07 00:05:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,,0,5
2024-05-07 00:06:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,,0,6
2024-05-07 00:07:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,,0,7
2024-05-07 00:08:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,,0,8
2024-05-07 00:09:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,,0,9
2024-05-07 00:10:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,,0,10
2024-05-07 00:11:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,,0,11
2024-05-07 00:12:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,,0,12
2024-05-07 00:13:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,,0,13
2024-05-07 00:14:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,,0,14
2024-05-07 00:15:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,,0,15
2024-05-07 00:16:00+00:00,,device_not_recording,,,,,,,,,,,,,,,,,,,0,16
